2.7677874014116924E10;49.7455;81.526505;-153.5065
2.767787402211909E10;50.3555;82.1365;-152.2865
2.7677874071132362E10;50.3555;81.526505;-151.707
2.767787410814238E10;49.7455;80.947;-152.8965
2.7677874158155922E10;50.3555;79.1475;-152.2865
2.7677874186163506E10;52.155;82.1365;-154.086
2.76778741931654E10;49.7455;82.1365;-153.5065
2.7677874212170544E10;47.3665;82.1365;-152.2865
2.767787421917244E10;50.3555;79.727;-151.707
2.7677874228174877E10;49.7455;82.1365;-152.8965
2.7677874237177315E10;50.3555;79.727;-152.8965
2.767787424517948E10;49.166;80.947;-152.8965
2.7677874252181377E10;50.9655;82.7465;-152.2865
2.7677874270186253E10;49.166;79.727;-152.8965
2.767787427718815E10;48.556;81.526505;-152.8965
2.767786825755845E10;57.5535;76.128;-153.5065
2.7677868325576862E10;55.754;74.9385;-151.707
2.7677868486620464E10;56.364002;76.128;-152.2865
2.7677868548637253E10;55.754;75.5485;-152.8965
2.7677868611654312E10;57.5535;74.3285;-154.086
2.7677868653665688E10;56.9435;74.9385;-152.8965
2.7677868673671104E10;56.364002;74.3285;-152.8965
2.7677868714682205E10;56.9435;74.3285;-154.086
2.7677868735687893E10;56.364002;74.3285;-151.707
2.7677868758694122E10;56.364002;75.5485;-151.707
2.767786877869954E10;57.5535;73.749;-151.707
2.767786879570414E10;58.1635;71.9495;-154.086
2.7677868802706036E10;56.9435;74.3285;-153.5065
2.767786882071091E10;56.364002;72.529;-152.8965
2.7677868858721203E10;56.364002;75.5485;-152.2865
2.7677868892730408E10;56.364002;74.9385;-152.2865
2.767786891873745E10;55.754;74.9385;-151.707
2.76778689307407E10;56.364002;75.5485;-152.2865
2.7677868959748554E10;56.364002;75.5485;-151.707
2.7677868987756134E10;56.364002;74.3285;-149.9075
2.7677869036769405E10;56.9435;77.348;-151.707
2.767786911679107E10;53.954502;75.5485;-151.707
2.7677869169805424E10;54.5645;74.9385;-154.086
2.767786920581517E10;53.954502;75.5485;-153.5065
2.7677869236823566E10;54.5645;74.9385;-152.2865
2.7677869269832504E10;54.5645;76.128;-153.5065
2.7677869308843063E10;53.954502;76.128;-152.2865
2.7677869330849022E10;53.3445;76.128;-153.5065
2.767786934085173E10;53.3445;76.128;-152.2865
2.7677869376861477E10;53.954502;75.5485;-154.086
2.7677869400867977E10;53.954502;75.5485;-150.487
2.767786941487177E10;53.954502;78.5375;-151.707
2.7677869433876915E10;54.5645;75.5485;-152.2865
2.767786944087881E10;54.5645;77.348;-152.8965
2.7677869473887745E10;53.954502;75.5485;-154.086
2.767786949189262E10;53.3445;76.128;-154.086
2.7677869499894787E10;53.954502;76.128;-153.5065
2.7677869518899933E10;53.3445;74.3285;-153.5065
2.767786955190887E10;53.954502;75.5485;-152.8965
2.767786957791591E10;53.954502;74.3285;-152.8965
2.767786959291997E10;53.3445;74.9385;-152.2865
2.7677869598921597E10;55.754;71.9495;-152.2865
2.767786962792945E10;54.5645;72.529;-152.2865
2.767786964893514E10;54.5645;72.529;-153.5065
2.767786967994353E10;55.754;73.749;-152.2865
2.7677869699948948E10;56.364002;73.749;-152.2865
2.767786971295247E10;54.5645;74.9385;-150.487
2.7677869743960865E10;53.954502;74.3285;-152.2865
2.7677869763966278E10;54.5645;74.3285;-152.8965
2.7677869786972507E10;54.5645;74.9385;-153.5065
2.7677869822982258E10;55.754;74.3285;-152.2865
2.767786983898659E10;53.954502;73.749;-150.487
2.76778698489893E10;53.3445;74.9385;-152.2865
2.767786987599661E10;54.5645;74.3285;-152.8965
2.7677869907005005E10;53.954502;73.749;-151.707
2.7677869916007442E10;55.754;73.749;-150.487
2.767786992701042E10;54.5645;77.348;-151.707
2.767786993501259E10;53.954502;75.5485;-152.8965
2.7677869944015026E10;53.954502;75.5485;-151.707
2.7677869950016647E10;54.5645;75.5485;-154.086
2.7677869958018814E10;52.765;75.5485;-152.8965
2.7677869968021523E10;53.954502;75.5485;-154.696
2.767786997602369E10;53.954502;74.3285;-153.5065
2.7677869982025314E10;55.754;74.3285;-152.8965
2.7677870041041294E10;53.954502;74.3285;-151.707
2.767787006504779E10;54.5645;74.3285;-152.8965
2.7677870082052395E10;54.5645;75.5485;-152.2865
2.7677870094055645E10;53.954502;74.9385;-152.2865
2.7677870184080017E10;56.364002;73.749;-151.707
2.7677870217088955E10;53.954502;74.9385;-153.5065
2.767787028610764E10;56.364002;74.3285;-152.2865
2.767787029911116E10;54.5645;73.749;-152.8965
2.767787039613743E10;56.9435;73.749;-152.2865
2.7677870402139053E10;54.5645;74.9385;-151.707
2.7677870413142033E10;54.5645;73.749;-151.707
2.767787042214447E10;55.754;75.5485;-152.2865
2.767787044915178E10;56.364002;75.5485;-152.2865
