2.7677873996112053E10;-0.005326745;0.01065349;0.07723781
2.7677874006114758E10;-0.013316862;0.007990118;0.087891296
2.7677874016117466E10;-0.02130698;0.005326745;0.09055467
2.7677874018118008E10;-0.026633725;0.0;0.087891296
2.767787402011855E10;-0.034623843;-0.005326745;0.08256455
2.767787402011855E10;-0.039950587;-0.013316862;0.07457443
2.767787402311936E10;-0.047940705;-0.018643608;0.063920945
2.767787406613101E10;-0.05060408;-0.023970352;0.055930823
2.767787406713128E10;-0.05326745;-0.026633725;0.05060408
2.767787406913182E10;-0.058594197;-0.026633725;0.05060408
2.7677874072132633E10;-0.061257567;-0.02130698;0.05326745
2.767787409013751E10;-0.061257567;-0.015980236;0.061257567
2.767787409213805E10;-0.058594197;-0.01065349;0.07457443
2.7677874106141838E10;-0.05326745;-0.007990118;0.087891296
2.767787410914265E10;-0.04261396;-0.0026633726;0.10387153
2.767787411014292E10;-0.031960472;-0.0026633726;0.11452502
2.7677874140151047E10;-0.018643608;-0.0026633726;0.11985177
2.767787415615538E10;-0.007990118;-0.0026633726;0.122515135
2.7677874159156193E10;0.0;-0.0026633726;0.117188394
2.767787418116215E10;0.007990118;0.0;0.1065349
2.7677874182162422E10;0.015980236;0.0;0.09055467
2.7677874184162964E10;0.018643608;0.007990118;0.07191106
2.7677874187163776E10;0.018643608;0.015980236;0.05326745
2.7677874189164318E10;0.018643608;0.023970352;0.039950587
2.767787419016459E10;0.013316862;0.029297099;0.029297099
2.767787419216513E10;0.007990118;0.031960472;0.018643608
2.7677874196166214E10;0.0;0.031960472;0.013316862
2.7677874197166485E10;-0.005326745;0.029297099;0.005326745
2.767787420916973E10;-0.007990118;0.026633725;0.0
2.7677874211170273E10;-0.01065349;0.023970352;0.0
2.7677874213170815E10;-0.013316862;0.02130698;0.0
2.7677874215171356E10;-0.015980236;0.015980236;-0.0026633726
2.7677874216171627E10;-0.02130698;0.007990118;-0.0026633726
2.767787421817217E10;-0.02130698;0.0026633726;0.0
2.767787422017271E10;-0.018643608;-0.0026633726;0.0
2.7677874222173252E10;-0.013316862;-0.007990118;0.0026633726
2.7677874223173523E10;-0.005326745;-0.013316862;0.005326745
2.7677874226174335E10;0.0;-0.013316862;0.007990118
2.767787423017542E10;0.0026633726;-0.01065349;0.013316862
2.767787423117569E10;0.0026633726;-0.007990118;0.02130698
2.767787423117569E10;0.005326745;-0.005326745;0.029297099
2.7677874236177044E10;0.005326745;-0.005326745;0.031960472
2.7677874239177856E10;0.005326745;-0.007990118;0.037287217
2.7677874240178127E10;0.007990118;-0.01065349;0.039950587
2.767787424217867E10;0.01065349;-0.015980236;0.039950587
2.767787424417921E10;0.01065349;-0.015980236;0.039950587
2.7677874246179752E10;0.007990118;-0.015980236;0.037287217
2.7677874248180294E10;0.005326745;-0.015980236;0.031960472
2.7677874249180565E10;0.0;-0.013316862;0.023970352
2.7677874250180836E10;-0.0026633726;-0.013316862;0.015980236
2.767787425318165E10;-0.007990118;-0.01065349;0.01065349
2.76778742651849E10;-0.013316862;-0.007990118;0.005326745
2.767787426618517E10;-0.015980236;-0.0026633726;0.0
2.767787426918598E10;-0.015980236;0.0;0.0
2.7677874271186523E10;-0.013316862;0.0;0.0
2.7677874271186523E10;-0.007990118;0.0;0.0
2.7677874274187336E10;0.0;0.0;0.0
2.7677874276187878E10;0.005326745;0.0026633726;0.0
2.767787427818842E10;0.007990118;0.005326745;0.0026633726
2.767787428018896E10;0.007990118;0.005326745;0.0026633726
2.767787428118923E10;0.01065349;0.005326745;0.0
2.7677874282189503E10;0.01065349;0.007990118;0.0
2.7677868250556553E10;0.25834712;-0.13316862;0.06658431
2.7677868251556824E10;0.2903076;-0.14914887;0.069247685
2.7677868256558178E10;0.32226807;-0.14914887;0.07191106
2.767786825855872E10;0.3489018;-0.135832;0.08256455
2.767786825955899E10;0.37553552;-0.10919827;0.09588141
2.767786826055926E10;0.40483263;-0.07457443;0.111861646
2.7677868261559532E10;0.43146634;-0.031960472;0.122515135
2.767786839359528E10;0.51669425;0.087891296;0.11985177
2.767786839559582E10;0.51669425;0.087891296;0.11985177
2.7677868487620735E10;0.53800124;0.12517852;0.111861646
2.7677868488621006E10;0.55930823;0.15980235;0.10120816
2.767786854663671E10;0.5752885;0.18909945;0.093218036
2.7677868547636982E10;0.585942;0.2130698;0.08522792
2.7677868549637524E10;0.585942;0.22905004;0.07457443
2.767786859364944E10;0.5806152;0.23704016;0.063920945
2.7677868601651604E10;0.56729835;0.23970354;0.05326745
2.76778686086535E10;0.54865474;0.23437679;0.04261396
2.767786863165973E10;0.5300111;0.22372329;0.034623843
2.7677868637661354E10;0.5087042;0.20774306;0.029297099
2.7677868638661625E10;0.4847338;0.19176282;0.031960472
2.7677868641662437E10;0.45810008;0.17045584;0.037287217
2.767786865866704E10;0.4261396;0.1464855;0.045277335
2.767786866866975E10;0.3968425;0.12517852;0.055930823
2.7677868671670563E10;0.37553552;0.1065349;0.06658431
2.7677868672670834E10;0.35689193;0.09055467;0.07191106
2.7677868688675167E10;0.34623843;0.07457443;0.07191106
2.767786869067571E10;0.33558494;0.058594197;0.061257567
2.767786869467679E10;0.32226807;0.039950587;0.045277335
2.767786870968085E10;0.30628785;0.023970352;0.02130698
2.7677868728685997E10;0.2823175;0.01065349;-0.0026633726
2.767786873068654E10;0.25568378;0.0;-0.029297099
2.767786873168681E10;0.22105992;0.0;-0.05326745
2.7677868734687622E10;0.17045584;0.007990118;-0.07457443
2.7677868741689518E10;0.11452502;0.045277335;-0.10387153
2.767786875369277E10;0.06658431;0.098544784;-0.14115874
2.767786875569331E10;0.05060408;0.14914887;-0.18110934
2.767786875769385E10;0.055930823;0.17311922;-0.22105992
2.7677868759694393E10;0.063920945;0.16779247;-0.25568378
2.7677868762695206E10;0.05060408;0.14115874;-0.2903076
2.7677868776698997E10;0.007990118;0.10120816;-0.32226807
2.767786877769927E10;-0.055930823;0.047940705;-0.3409117
2.767786877969981E10;-0.122515135;-0.015980236;-0.3382483
2.767786878170035E10;-0.17311922;-0.08522792;-0.31694132
2.7677868791703056E10;-0.20774306;-0.14914887;-0.28498086
2.7677868793703598E10;-0.23171341;-0.20241632;-0.2530204
2.767786879670441E10;-0.25035703;-0.23970354;-0.22905004
2.767786879770468E10;-0.26900062;-0.271664;-0.22105992
2.7677868798704952E10;-0.28764424;-0.3009611;-0.22372329
2.7677868800705494E10;-0.3009611;-0.32493144;-0.23704016
2.7677868814709286E10;-0.31427795;-0.3409117;-0.25035703
