2.767787617170105E10;-7.838209;-5.0023203;3.1160283
2.7677876180703487E10;-7.838209;-5.0023203;3.1160283
2.76778761837043E10;-7.9395604;-4.964195;2.9138563
2.767787619770809E10;-7.9395604;-4.964195;2.9138563
2.767787620871107E10;-8.045971;-4.881839;2.75688
2.767787621771351E10;-8.045971;-4.881839;2.75688
2.7677876222714863E10;-8.184793;-4.7314696;2.6062944
2.767787625972488E10;-8.184793;-4.7314696;2.6062944
2.7677876276729485E10;-8.345992;-4.5409145;2.4279432
2.767787628373138E10;-8.345992;-4.5409145;2.4279432
2.7677876325742752E10;-8.449577;-4.4097366;2.30852
2.7677876331744377E10;-8.449577;-4.4097366;2.30852
2.7677876363753044E10;-8.535561;-4.3005953;2.19533
2.7677876373755753E10;-8.535561;-4.3005953;2.19533
2.767787638475873E10;-8.622863;-4.182002;2.0802631
2.7677876391760628E10;-8.691829;-4.1137857;1.92335
2.7677876400763065E10;-8.691829;-4.1137857;1.92335
2.767787640776496E10;-8.66957;-4.243561;1.7323827
2.767787641876794E10;-8.66957;-4.243561;1.7323827
2.767787642376929E10;-8.666769;-4.3183417;1.5522412
2.767787643277173E10;-8.666769;-4.3183417;1.5522412
2.7677876440773895E10;-8.669407;-4.415353;1.2314322
2.7677876452777145E10;-8.669407;-4.415353;1.2314322
2.767787645877877E10;-8.737;-4.3747973;0.8344816
2.767787647178229E10;-8.737;-4.3747973;0.8344816
2.7677876474783104E10;-8.850019;-4.196162;0.4896084
2.7677876485786083E10;-8.850019;-4.196162;0.4896084
2.767787649278798E10;-8.932738;-4.0441456;0.14659283
2.767787650379096E10;-8.932738;-4.0441456;0.14659283
2.767787650679177E10;-9.030029;-3.8216977;-0.1537579
2.7677876518795017E10;-9.030029;-3.8216977;-0.1537579
2.7677876550803684E10;-9.107718;-3.6157584;-0.3822855
2.7677876562806934E10;-9.107718;-3.6157584;-0.3822855
2.7677876571809372E10;-9.095035;-3.619657;-0.5905729
2.7677876577810997E10;-9.095035;-3.619657;-0.5905729
2.7677876588813976E10;-9.026652;-3.7496154;-0.79391515
2.7677876595815872E10;-9.026652;-3.7496154;-0.79391515
